ORDER_ID	CLASS	B_EMAIL	B_TELEFON	B_BIRTHDATE	FLAG_LRIDENTISCH	FLAG_NEWSLETTER	Z_METHODE	Z_CARD_ART	Z_CARD_VALID	Z_LAST_NAME	VALUE_ORDER	WEEKDAY_ORDER	TIME_ORDER	AMOUNT_ORDER	ANUMMER_01	ANUMMER_02	ANUMMER_03	ANUMMER_04	ANUMMER_05	ANUMMER_06	ANUMMER_07	ANUMMER_08	ANUMMER_09	ANUMMER_10	CHK_LADR	CHK_RADR	CHK_KTO	CHK_CARD	CHK_COOKIE	CHK_IP	FAIL_LPLZ	FAIL_LORT	FAIL_LPLZORTMATCH	FAIL_RPLZ	FAIL_RORT	FAIL_RPLZORTMATCH	SESSION_TIME	NEUKUNDE	AMOUNT_ORDER_PRE	VALUE_ORDER_PRE	DATE_LORDER	MAHN_AKT	MAHN_HOECHST
20920	yes	no	no	12/21/1963	no	no	credit_card	Eurocard	7.2006	yes	10.8	Wednesday	8:17	1	408470	?	?	?	?	?	?	?	?	?	yes	no	no	no	no	no	no	no	no	no	no	no	8	no	1	24.91	6/14/2003	0	0
20923	no	yes	no	3/4/1961	yes	no	check	?	4.2007	?	62	Saturday	21:45	1	603776	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	5	yes	0	0	?	?	?
20924	no	yes	no	10/26/1971	yes	yes	check	?	3.2007	?	82	Friday	13:21	2	406406	208801	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	3	yes	0	0	?	?	?
20928	no	yes	no	2/19/1965	yes	no	credit_card	Eurocard	3.2006	yes	17.8	Sunday	10:17	1	406811	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	11	no	1	53.9	5/20/2001	0	2
20929	no	yes	no	4/29/1962	no	no	debit_note	?	2.2006	yes	12.6	Sunday	8:09	1	402845	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	12	no	1	43	5/21/2001	0	0
20930	no	yes	no	3/22/1969	yes	no	check	?	12.2005	?	48.59	Sunday	16:52	3	401223	201619	104485	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	4	no	3	123.87	5/2/2004	0	0
20931	yes	yes	no	11/1/1973	no	no	credit_card	Visa	2.2007	yes	37.1	Sunday	11:46	2	301371	200147	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	12	yes	0	0	?	?	?
20932	no	yes	no	2/28/1978	yes	no	check	?	11.2005	?	50.8	Thursday	15:11	2	407387	500767	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	11	no	1	20.07	2/28/2001	1	1
20934	no	yes	no	4/15/1946	yes	no	credit_card	Eurocard	4.2006	no	51	Saturday	4:52	1	404134	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	13	yes	0	0	?	?	?
20936	no	no	no	7/14/1965	no	no	credit_card	Visa	7.2005	yes	34.5	Monday	19:53	1	405874	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	12	no	1	38.49	12/20/2000	1	1
20942	no	yes	no	?	yes	no	check	?	4.2005	?	6.5	Thursday	18:17	1	402089	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	12	no	1	24.82	7/22/2004	0	0
20944	no	no	yes	3/12/1981	yes	no	debit_note	?	7.2006	yes	10.8	Thursday	4:28	1	101511	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	7	yes	0	0	?	?	?
20946	yes	no	no	5/20/1970	yes	no	check	?	1.2006	?	12.6	Wednesday	17:21	1	504159	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	5	yes	0	0	?	?	?
20947	no	yes	no	3/17/1967	yes	no	check	?	12.2007	?	18.2	Sunday	5:46	1	103776	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	2	no	1	21.08	1/2/2001	0	0
20948	no	yes	no	1/21/1953	yes	no	check	?	1.2005	?	37.79	Wednesday	11:35	2	201402	203397	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	11	no	1	54.94	11/8/2002	0	0
20951	no	yes	no	10/29/1973	yes	no	check	?	5.2005	?	17.8	Thursday	16:04	1	202294	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	1	no	1	13.43	5/26/2004	0	0
20952	no	yes	no	6/27/1985	yes	no	check	?	6.2007	?	95.1	Thursday	7:24	3	209006	506858	107570	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	11	no	1	49.73	5/28/2001	0	0
20954	no	yes	no	6/11/1963	yes	no	credit_card	Eurocard	6.2005	yes	29.99	Thursday	17:07	1	100214	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	6	no	1	18.82	11/25/2004	0	0
20956	no	no	no	2/24/1965	no	no	debit_note	?	11.2007	yes	26	Sunday	8:51	1	404485	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	8	no	1	56.74	5/7/2004	0	0
20958	no	yes	no	10/24/1950	no	no	credit_card	Eurocard	8.2007	yes	41	Wednesday	9:21	1	407022	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	yes	no	no	4	no	1	116.78	7/25/2003	0	1
20959	yes	no	no	1/19/1970	yes	no	check	?	12.2005	?	8.5	Sunday	22:45	1	409662	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	11	yes	0	0	?	?	?
20960	no	yes	no	4/25/1971	yes	no	check	?	12.2006	?	26	Monday	0:52	1	206310	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	11	no	2	120.3	5/29/2003	0	0
20967	no	yes	no	?	yes	no	check	?	11.2005	?	23.5	Wednesday	11:36	1	603950	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	5	no	2	14.14	5/11/2004	0	0
20969	no	yes	no	9/17/1981	yes	no	credit_card	Eurocard	11.2006	yes	56	Saturday	3:40	1	200578	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	1	yes	0	0	?	?	?
20972	no	yes	no	2/8/1972	yes	yes	check	?	6.2006	?	43.5	Thursday	0:15	1	405643	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	5	no	1	93.29	6/21/2002	0	0
20973	no	yes	yes	?	yes	no	check	?	12.2007	?	16	Sunday	10:47	1	300953	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	12	yes	0	0	?	?	?
20975	no	no	no	2/1/1967	yes	no	check	?	1.2007	?	9.99	Wednesday	18:28	1	101371	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	11	yes	0	0	?	?	?
20976	no	yes	no	8/19/1984	yes	yes	check	?	6.2007	?	5.2	Friday	16:57	1	109102	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	9	yes	0	0	?	?	?
20977	yes	yes	no	12/4/1974	no	no	debit_note	?	5.2006	yes	42.8	Saturday	17:40	1	400450	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	13	no	1	109.31	3/13/2002	0	0
20979	no	yes	no	2/12/1979	no	no	debit_note	?	2.2006	yes	8.5	Saturday	10:41	1	500959	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	13	yes	0	0	?	?	?
20980	no	no	no	?	yes	no	check	?	9.2007	?	42.8	Friday	8:14	1	403772	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	8	yes	0	0	?	?	?
20982	no	yes	no	6/3/1976	yes	no	check	?	12.2005	?	56	Saturday	4:10	1	602677	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	16	no	1	60.76	4/27/2003	0	0
20983	no	no	no	?	no	no	credit_card	Visa	12.2007	no	10.8	Wednesday	15:22	1	206685	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	4	yes	0	0	?	?	?
20984	no	yes	no	10/27/1963	yes	no	check	?	11.2007	?	34.5	Tuesday	11:33	1	105431	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	9	yes	0	0	?	?	?
20987	no	yes	no	2/8/1964	yes	no	credit_card	Amex	7.2007	yes	8.5	Monday	23:30	1	400576	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	5	yes	0	0	?	?	?
20988	no	yes	yes	12/1/1966	yes	no	check	?	10.2005	?	89	Thursday	6:09	3	206284	304485	407317	?	?	?	?	?	?	?	yes	no	no	no	no	no	no	no	no	no	no	no	1	no	3	25.41	10/7/2003	0	0
20989	no	no	no	9/24/1954	yes	no	check	?	11.2006	?	17.8	Wednesday	15:35	1	407491	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	1	yes	0	0	?	?	?
20990	yes	yes	no	2/14/1986	yes	no	check	?	11.2006	?	14.5	Sunday	6:18	1	403397	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	10	yes	0	0	?	?	?
20992	no	yes	no	1/12/1970	yes	no	check	?	7.2007	?	78	Saturday	10:38	2	404485	402278	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	19	yes	0	0	?	?	?
20993	no	yes	no	11/18/1973	yes	no	check	?	7.2006	?	51.3	Monday	12:25	2	400953	400450	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	7	yes	0	0	?	?	?
20994	no	yes	no	10/23/1960	yes	no	credit_card	Eurocard	8.2006	yes	68.4	Tuesday	9:57	1	203950	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	6	no	1	63.16	10/28/2001	0	0
20995	no	yes	no	8/20/1962	no	no	credit_card	Eurocard	9.2006	yes	48.35	Tuesday	13:38	3	505580	509121	200953	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	yes	no	no	10	no	1	23.51	3/5/2001	0	1
20996	no	yes	no	3/19/1954	yes	no	check	?	9.2006	?	34.5	Thursday	14:54	1	206398	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	7	yes	0	0	?	?	?
20997	no	yes	no	?	no	no	credit_card	Visa	2.2005	yes	9.99	Sunday	14:57	1	509725	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	6	yes	0	0	?	?	?
20999	no	yes	no	1/20/1975	no	no	credit_card	Amex	11.2005	yes	54.5	Saturday	19:25	1	104258	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	9	no	1	5.23	3/4/2004	0	1
21000	no	no	no	8/31/1980	no	no	debit_card	debit_card	10.2006	yes	86.39	Wednesday	4:19	2	303397	405965	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	yes	no	no	12	no	1	41.02	3/25/2003	0	0
21003	no	yes	no	1/7/1962	yes	no	check	?	11.2006	?	9.99	Sunday	11:22	1	407703	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	1	yes	0	0	?	?	?
21004	no	yes	no	11/27/1984	yes	no	debit_note	?	3.2006	yes	9.99	Wednesday	17:35	1	102697	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	3	yes	0	0	?	?	?
21007	no	yes	no	12/14/1984	yes	no	check	?	5.2006	?	17.99	Sunday	21:27	1	407193	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	9	no	1	44.14	11/24/2003	0	0
21008	yes	yes	no	8/6/1959	yes	no	credit_card	Eurocard	4.2007	no	122.2	Tuesday	16:05	5	500147	409513	401402	402611	506398	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	12	no	1	43.14	10/17/2003	0	2
21009	no	yes	yes	5/6/1968	yes	no	check	?	7.2006	?	54.5	Saturday	11:40	1	206284	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	12	no	1	336.95	6/11/2001	0	0
21011	no	yes	no	3/3/1946	no	no	credit_card	Eurocard	5.2007	yes	52	Wednesday	20:55	1	204935	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	9	no	1	25.64	5/21/2001	0	0
21013	no	yes	no	12/13/1979	yes	no	check	?	4.2006	?	37	Saturday	19:30	1	600925	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	8	no	1	118.94	2/21/2002	0	0
21014	no	no	no	11/30/1984	yes	no	credit_card	Amex	1.2005	yes	113.9	Saturday	5:40	4	207171	104792	404723	508499	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	6	no	1	50.39	3/31/2003	0	0
21015	no	yes	yes	1/15/1963	yes	no	check	?	3.2006	?	12.6	Sunday	23:23	1	304258	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	8	no	1	43.3	3/9/2002	0	2
21016	no	yes	no	5/13/1982	yes	no	check	?	2.2007	?	19.99	Thursday	4:08	1	500214	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	5	yes	0	0	?	?	?
21017	yes	yes	yes	10/11/1966	yes	no	check	?	10.2006	?	37	Sunday	18:39	1	409013	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	yes	6	no	1	29.46	2/12/2002	0	0
21019	no	yes	yes	10/15/1982	no	no	credit_card	Visa	9.2005	yes	41	Saturday	0:29	1	406406	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	3	yes	0	0	?	?	?
21021	no	yes	no	?	yes	no	credit_card	Visa	3.2007	yes	68.4	Saturday	15:34	1	408679	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	14	yes	0	0	?	?	?
21022	no	yes	no	8/9/1983	no	no	credit_card	Eurocard	12.2005	yes	42.8	Saturday	8:32	1	209121	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	1	no	2	96.9	3/7/2002	0	0
21023	no	yes	no	2/11/1965	yes	yes	credit_card	Eurocard	11.2006	yes	41	Wednesday	1:57	1	408500	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	13	yes	0	0	?	?	?
21025	no	no	no	3/27/1979	no	no	credit_card	Visa	7.2007	yes	5.2	Monday	10:41	1	400172	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	7	no	1	7.48	10/29/2004	0	0
21026	no	yes	no	9/19/1952	yes	no	check	?	8.2006	?	29.98	Saturday	15:39	2	402697	506284	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	10	yes	0	0	?	?	?
21027	no	yes	no	?	yes	yes	check	?	3.2006	?	29.5	Saturday	4:49	1	500925	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	13	no	1	7.22	4/9/2003	0	0
21029	no	no	no	3/31/1974	yes	no	debit_note	?	11.2007	yes	9.99	Thursday	2:43	1	406929	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	2	no	4	96.44	5/2/2003	0	0
21030	no	yes	no	8/30/1951	no	no	credit_card	Eurocard	9.2007	no	88	Wednesday	14:31	2	403546	302496	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	11	yes	0	0	?	?	?
21032	yes	no	no	6/16/1972	yes	no	check	?	11.2006	?	9.8	Sunday	14:02	1	206821	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	8	yes	0	0	?	?	?
21033	no	yes	no	3/1/1984	no	no	credit_card	Amex	7.2006	yes	102.5	Friday	9:06	2	403639	401967	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	9	yes	0	0	?	?	?
21034	no	yes	yes	12/12/1952	yes	no	check	?	4.2005	?	16.3	Thursday	13:58	2	202634	106520	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	6	no	1	93.57	8/25/2003	0	0
21036	no	no	yes	1/3/1968	yes	no	debit_note	?	4.2005	yes	104.6	Sunday	2:49	3	302133	202399	402634	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	8	yes	0	0	?	?	?
21038	no	yes	yes	1/27/1950	yes	no	credit_card	Visa	9.2006	yes	142.4	Tuesday	10:35	4	108777	405685	203950	308801	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	11	no	1	9.47	10/29/2002	0	1
21039	yes	yes	no	9/28/1985	yes	no	credit_card	Visa	3.2007	yes	175.89	Sunday	15:10	7	209386	407046	206821	102133	209670	507046	106398	?	?	?	no	no	no	no	no	no	no	no	yes	no	no	no	11	yes	0	0	?	?	?
21041	no	yes	no	1/14/1985	no	no	credit_card	Eurocard	10.2007	yes	14.5	Saturday	16:16	1	402469	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	12	yes	0	0	?	?	?
21043	no	yes	yes	?	yes	no	debit_note	?	6.2006	yes	9.99	Monday	2:28	1	202993	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	10	yes	0	0	?	?	?
21044	no	yes	no	11/18/1964	no	no	debit_card	debit_card	7.2005	yes	16	Thursday	0:38	1	400767	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	7	no	0	0	?	?	?
21045	no	yes	no	4/1/1980	yes	no	credit_card	Eurocard	12.2005	yes	45.3	Saturday	6:47	2	409826	207703	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	6	yes	0	0	?	?	?
21046	no	yes	yes	?	no	no	debit_card	debit_card	1.2007	yes	68.4	Saturday	12:10	1	405965	?	?	?	?	?	?	?	?	?	yes	no	no	no	no	no	no	no	no	no	no	no	11	no	2	105.34	12/16/2004	0	0
21047	no	yes	no	4/27/1964	no	no	credit_card	Eurocard	2.2006	yes	68.4	Monday	1:18	1	104765	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	14	no	1	28.36	6/23/2002	0	0
21048	no	yes	yes	10/1/1962	yes	no	check	?	6.2005	?	29.99	Saturday	6:01	1	404341	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	10	yes	0	0	?	?	?
21049	no	yes	no	4/28/1979	no	no	credit_card	Eurocard	12.2005	yes	57.8	Saturday	15:46	1	104077	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	1	yes	0	0	?	?	?
21050	no	yes	yes	5/21/1967	no	no	credit_card	Eurocard	6.2005	yes	70.19	Monday	9:23	4	409200	504792	400035	508997	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	16	no	1	23.33	9/29/2002	0	2
21051	yes	no	no	12/24/1978	yes	no	check	?	5.2006	?	62	Sunday	20:17	1	507317	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	6	yes	0	0	?	?	?
21052	no	yes	no	11/22/1961	no	no	credit_card	Eurocard	11.2005	yes	26	Saturday	8:38	1	106398	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	6	yes	0	0	?	?	?
21053	no	no	no	12/19/1973	yes	no	check	?	4.2006	?	29.98	Wednesday	4:37	2	104485	200450	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	9	yes	0	0	?	?	?
21056	no	yes	no	4/26/1984	no	no	credit_card	Visa	12.2005	yes	42.8	Tuesday	5:07	1	307317	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	6	no	1	41.43	9/13/2001	0	0
21057	no	no	no	6/26/1965	no	no	credit_card	Eurocard	9.2006	yes	99	Monday	13:53	2	106858	405485	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	15	no	1	72.31	10/28/2003	0	0
21059	yes	no	no	10/27/1955	yes	no	check	?	6.2007	?	18.5	Sunday	8:37	1	209102	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	1	yes	0	0	?	?	?
21060	no	yes	no	9/10/1976	yes	no	check	?	2.2007	?	16	Wednesday	19:29	1	607699	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	6	yes	0	0	?	?	?
21061	no	yes	no	12/1/1963	yes	no	credit_card	Eurocard	9.2006	yes	24.3	Sunday	13:32	2	203772	109006	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	18	no	1	231.78	12/13/2002	0	0
21063	no	yes	yes	?	yes	no	credit_card	Visa	5.2006	yes	145.2	Monday	14:17	5	202634	404792	405874	406255	403367	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	2	yes	0	0	?	?	?
21064	no	no	no	5/12/1978	yes	no	check	?	1.2005	?	35.7	Saturday	12:24	2	103776	104935	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	1	yes	0	0	?	?	?
21065	no	yes	no	12/1/1983	no	no	credit_card	Visa	8.2005	yes	56.99	Thursday	8:10	2	200767	501796	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	9	no	1	16.14	5/13/2004	0	0
21067	no	yes	no	12/18/1969	yes	no	check	?	4.2006	?	31.9	Tuesday	23:52	1	409015	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	5	no	3	227.31	2/17/2004	0	0
21068	no	yes	no	7/18/1970	yes	no	debit_note	?	5.2006	yes	102.69	Friday	16:14	3	103776	407416	300476	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	9	yes	0	0	?	?	?
21070	no	yes	no	7/19/1983	yes	yes	credit_card	Eurocard	10.2007	yes	31.9	Friday	6:18	1	409731	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	6	yes	0	0	?	?	?
21072	no	yes	no	12/3/1980	yes	no	check	?	11.2005	?	6.5	Saturday	14:26	1	406203	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	9	no	2	115.5	8/11/2003	0	0
21073	yes	yes	no	8/22/1972	yes	no	check	?	11.2006	?	37	Sunday	15:01	1	406858	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	5	yes	0	0	?	?	?
21074	no	yes	no	1/23/1976	yes	no	credit_card	Eurocard	10.2006	yes	130.1	Friday	7:45	3	200061	106821	307699	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	7	no	1	125.29	11/21/2003	0	0
21077	no	yes	no	8/5/1978	no	no	debit_note	?	12.2005	yes	16	Friday	13:07	2	406160	200476	?	?	?	?	?	?	?	?	yes	no	no	no	no	no	no	no	no	no	no	no	11	no	2	72.16	5/20/2002	0	0
21079	no	yes	no	2/15/1972	yes	no	check	?	10.2005	?	18	Monday	23:54	1	401856	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	7	no	3	166.38	1/1/2002	0	0
21083	no	yes	no	11/17/1961	no	no	debit_note	?	3.2007	yes	18.5	Thursday	0:26	1	102681	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	7	yes	0	0	?	?	?
21084	no	yes	yes	7/13/1964	yes	no	check	?	8.2005	?	17.8	Tuesday	17:13	1	202294	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	13	yes	0	0	?	?	?
21085	yes	no	no	4/30/1955	no	no	credit_card	Visa	4.2005	yes	41.5	Sunday	18:02	2	504792	207156	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	9	yes	0	0	?	?	?
21086	no	yes	no	9/8/1970	yes	no	check	?	3.2005	?	6.5	Saturday	11:23	1	505555	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	7	no	1	33.25	5/10/2004	0	0
21087	no	yes	no	7/7/1972	yes	no	debit_note	?	4.2005	yes	155.49	Wednesday	17:23	6	407364	208801	309670	409006	607699	602845	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	5	yes	0	0	?	?	?
21089	no	yes	no	1/21/1952	yes	no	check	?	3.2005	?	68.4	Tuesday	23:05	1	100124	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	yes	no	no	no	no	8	yes	0	0	?	?	?
21090	no	no	yes	5/16/1976	no	no	credit_card	Eurocard	4.2006	yes	97.2	Saturday	18:48	5	406859	200576	203136	408889	502611	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	15	yes	0	0	?	?	?
21091	no	yes	no	6/28/1975	yes	no	check	?	9.2007	?	39.5	Sunday	17:54	1	300578	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	10	yes	0	0	?	?	?
21093	no	no	no	10/6/1970	yes	no	credit_card	Eurocard	12.2006	yes	6.5	Friday	22:06	1	309725	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	9	yes	0	0	?	?	?
21096	no	no	no	2/3/1981	no	no	credit_card	Visa	7.2006	yes	38.6	Friday	6:04	2	101967	409183	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	9	no	1	63.75	11/8/2002	0	2
21097	no	no	no	5/9/1965	yes	no	check	?	6.2007	?	19.99	Saturday	8:19	1	201402	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	12	no	2	46.28	5/31/2003	0	0
21099	no	no	no	2/27/1950	no	no	credit_card	Visa	7.2007	yes	18.5	Thursday	16:15	1	300124	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	10	no	2	35.54	6/24/2001	0	2
21100	no	no	no	6/8/1978	yes	no	check	?	1.2005	?	22.95	Saturday	8:00	1	406507	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	14	yes	0	0	?	?	?
21101	no	yes	no	10/27/1966	yes	no	check	?	9.2005	?	73.49	Monday	5:15	2	206255	205378	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	18	yes	0	0	?	?	?
21102	no	yes	no	6/24/1961	yes	no	credit_card	Eurocard	6.2006	yes	174.39	Tuesday	10:12	5	403639	507344	405966	509500	206590	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	11	yes	0	0	?	?	?
21104	no	yes	no	11/17/1974	yes	no	credit_card	Eurocard	5.2005	yes	10.8	Sunday	14:26	1	503397	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	6	yes	0	0	?	?	?
21105	no	no	yes	4/11/1972	yes	no	check	?	7.2007	?	77	Saturday	15:13	2	107171	503950	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	14	no	1	48.65	1/16/2005	0	0
21107	no	yes	no	4/7/1966	yes	no	credit_card	Eurocard	10.2006	no	18.2	Thursday	22:31	1	500578	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	yes	no	no	no	no	5	yes	0	0	?	?	?
21108	no	no	no	5/5/1956	yes	no	check	?	7.2007	?	37	Friday	13:11	1	207300	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	8	no	1	74.64	10/19/2001	0	0
